ID_PESSOA,IDADE,TEMPO_SERVICO,TIPO_PESSOA,SEXO,EST_CIVIL,TEM_CONSIG,QTD_CONSIG
1918,66,,PEN,F,CAS,N,0
1919,66,,PEN,F,SOL,N,0
1920,84,,PEN,F,VIU,N,1
1921,68,,PEN,F,SOL,S,0
1922,59,,PEN,F,SOL,S,1
1923,70,,PEN,F,CAS,S,0
1924,96,,PEN,F,VIU,N,0
1925,82,,PEN,F,DES,N,3
1926,71,,PEN,F,CAS,N,8
1927,80,,PEN,F,CAS,N,0
1928,70,,PEN,F,VIU,S,0
1929,82,,PEN,F,SOL,S,0
1930,72,,PEN,F,SOL,N,1
1931,76,,PEN,F,SOL,S,0
1932,80,,PEN,F,DES,N,1
1933,74,,PEN,F,VIU,N,2
1934,76,,PEN,F,VIU,S,0
1935,79,,PEN,F,VIU,S,1
1936,69,,PEN,F,VIU,N,1
1937,70,,PEN,F,CAS,N,0
1938,87,,PEN,F,SOL,S,0
1939,80,,PEN,F,CAS,S,0
1949,71,,PEN,F,SOL,N,0
1950,33,14.22,ATIVO,F,CON,N,3
1951,100,,PEN,F,VIU,S,1
1952,90,,PEN,F,VIU,S,3
1954,90,,PEN,F,VIU,S,1
1955,81,,PEN,F,VIU,S,0
1956,87,,PEN,F,VIU,N,0
1957,80,,PEN,F,DIV,S,3
1958,45,26.15,ATIVO,M,CAS,N,8
1959,50,26.15,ATIVO,M,DIV,N,8
1960,47,26.15,ATIVO,M,SOL,N,2
1962,47,26.15,ATIVO,M,CAS,S,6
1963,47,26.15,ATIVO,M,CAS,N,13
1964,80,,PEN,F,SOL,S,0
1965,83,,PEN,F,SOL,S,0
1966,63,,PEN,F,SOL,N,1
1968,69,,PEN,F,CON,S,0
1969,65,,PEN,F,DIV,N,1
1970,71,,PEN,F,SOL,S,7
1971,74,,PEN,F,VIU,S,5
1972,76,,PEN,F,VIU,N,2
1973,49,32.67,INAT,M,DIV,S,0
1974,49,32.67,INAT,M,CAS,S,3
1975,50,32.67,INAT,M,CAS,S,3
1976,50,32.67,INAT,M,CAS,S,4
1979,66,,PEN,F,CON,N,0
1980,83,,PEN,F,SEP,S,1
1981,84,,PEN,F,VIU,N,0
1982,98,,PEN,F,VIU,N,0
1983,75,,PEN,F,VIU,S,2
1984,93,,PEN,F,CAS,S,0
1985,62,,PEN,F,SOL,N,1
1986,86,,PEN,F,DIV,S,0
1987,82,,PEN,F,CAS,S,0
1988,91,,PEN,F,CAS,S,0
1990,72,,PEN,F,VIU,N,0
1991,79,,PEN,F,SOL,S,0
1992,86,,PEN,F,VIU,S,0
1993,72,,PEN,F,SOL,S,1
1994,87,,PEN,F,CAS,S,0
1995,65,,PEN,F,CAS,S,6
1996,61,,PEN,F,CAS,N,2
1997,74,,PEN,F,VIU,N,7
1998,88,,PEN,F,SOL,N,1
1999,93,,PEN,F,VIU,S,1
2000,98,,PEN,F,VIU,N,0
2001,77,,PEN,F,SOL,N,3
2002,70,,PEN,F,SEP,N,0
2003,87,,PEN,F,VIU,N,0
2004,69,,PEN,F,SOL,N,0
2005,83,,PEN,F,VIU,N,0
2006,76,,PEN,F,CAS,N,6
2007,71,,PEN,F,DIV,S,1
2008,63,,PEN,F,CAS,N,7
2009,48,,PEN,F,SOL,S,0
2010,82,,PEN,F,VIU,N,1
2011,88,,PEN,F,VIU,N,2
2012,85,,PEN,F,VIU,S,0
2013,81,,PEN,F,VIU,S,0
2014,79,,PEN,F,SOL,S,2
2015,89,,PEN,F,VIU,S,1
2016,61,,PEN,F,SOL,N,0
2017,97,,PEN,F,SOL,S,0
2018,88,,PEN,F,DIV,S,0
2019,71,,PEN,F,VIU,S,0
2022,60,,PEN,F,VIU,N,0
2025,89,,PEN,F,SOL,S,0
2028,87,,PEN,F,SOL,S,1
2029,81,,PEN,F,VIU,S,0
2030,63,,PEN,F,CAS,S,3
2031,70,,PEN,F,CAS,S,20
2032,68,,PEN,F,SOL,S,0
2038,71,,PEN,F,SEP,S,0
2039,85,,PEN,F,VIU,S,0
2040,95,,PEN,F,VIU,S,0
2041,82,,PEN,F,SOL,S,2
2042,83,,PEN,F,VIU,S,0
2043,83,,PEN,F,SOL,S,2
2044,95,,PEN,F,VIU,N,1
2045,93,,PEN,F,CAS,S,1
2046,86,,PEN,F,VIU,N,0
2047,75,,PEN,F,SOL,N,8
2048,60,,PEN,F,DIV,N,16
2049,62,,PEN,F,DIV,S,9
2050,87,,PEN,F,SOL,S,1
2051,62,,PEN,F,CAS,S,6
2059,65,,PEN,F,VIU,S,0
2060,77,,PEN,F,DIV,N,2
2061,82,,PEN,F,VIU,S,0
2062,69,,PEN,F,VIU,N,0
2063,69,,PEN,F,SOL,S,4
2064,70,,PEN,F,CAS,S,0
2065,76,,PEN,F,SOL,N,1
2067,84,,PEN,F,CAS,S,0
2068,71,,PEN,F,CAS,N,0
2069,95,,PEN,F,VIU,S,0
2070,69,,PEN,F,SOL,S,0
2071,74,,PEN,F,CAS,S,3
2072,81,,PEN,F,DIV,N,2
2073,65,,PEN,F,DIV,N,0
2074,82,,PEN,F,SOL,S,1
2075,71,,PEN,F,SOL,N,0
2076,47,26.15,ATIVO,M,CAS,N,7
2077,44,26.15,ATIVO,M,CAS,N,4
2078,44,26.15,ATIVO,M,CAS,N,5
2079,46,26.15,ATIVO,M,CAS,N,8
2080,63,,PEN,F,DIV,N,10
2081,62,,PEN,F,SEP,N,2
2082,78,,PEN,F,DIV,N,0
2083,84,,PEN,F,CAS,N,0
2084,87,,PEN,F,CAS,N,0
2085,65,,PEN,F,CAS,N,0
2086,74,,PEN,F,VIU,S,3
2087,68,,PEN,F,SEP,N,7
2088,79,,PEN,F,SOL,N,4
2090,67,,PEN,F,SOL,S,1
2091,76,,PEN,F,CAS,N,0
2092,77,,PEN,F,CAS,N,5
2093,69,,PEN,F,VIU,N,1
2094,77,,PEN,F,CAS,N,0
2095,91,,PEN,F,CAS,N,1
2096,63,,PEN,F,SOL,N,6
2097,68,,PEN,F,VIU,N,12
2098,75,,PEN,F,SOL,N,1
2099,49,,PEN,F,SOL,N,5
2100,66,,PEN,F,SOL,N,3
2101,68,,PEN,F,SEP,N,0
2102,92,,PEN,F,SOL,S,0
2103,59,,PEN,F,SOL,N,5
2104,68,,PEN,F,CAS,N,2
2105,61,,PEN,F,SOL,N,1
2106,70,,PEN,F,VIU,N,3
2107,82,,PEN,F,VIU,N,0
2108,90,,PEN,F,VIU,N,0
2109,94,,PEN,F,VIU,N,1
2110,94,,PEN,F,SOL,N,0
2111,80,,PEN,F,CAS,S,2
2112,62,,PEN,M,SOL,N,0
2113,84,,PEN,F,CAS,N,0
2114,75,,PEN,F,DIV,N,1
2115,70,,PEN,F,SOL,N,10
2116,71,,PEN,F,CAS,N,0
2117,62,,PEN,F,CAS,N,0
2118,50,,PEN,F,CAS,S,0
2121,95,,PEN,F,DIV,N,1
2122,73,,PEN,F,VIU,N,0
2123,69,,PEN,F,CAS,S,12
2124,71,,PEN,F,CAS,N,1
2125,91,,PEN,F,VIU,S,0
2126,71,,PEN,F,VIU,N,1
2127,68,,PEN,F,VIU,N,16
2128,89,,PEN,F,VIU,N,0
2129,65,,PEN,F,CAS,N,0
2130,71,,PEN,F,SOL,N,0
2131,82,,PEN,F,VIU,N,0
2132,50,,PEN,F,SOL,S,4
2133,57,,PEN,F,CAS,N,0
2134,88,,PEN,F,CAS,N,1
2135,77,,PEN,F,VIU,S,0
2136,74,,PEN,F,CAS,N,1
2137,81,,PEN,F,SOL,N,1
2138,74,,PEN,F,VIU,N,1
2139,92,,PEN,F,VIU,N,1
2140,89,,PEN,F,CAS,N,0
2141,89,,PEN,F,SOL,N,1
2142,85,,PEN,F,VIU,S,3
2143,90,,PEN,F,CAS,N,1
2144,75,,PEN,F,CAS,N,0
2145,72,,PEN,F,SOL,N,1
2146,64,,PEN,F,SOL,N,3
2147,94,,PEN,F,VIU,S,2
2148,80,,PEN,F,CAS,S,0
2149,66,,PEN,F,CAS,N,2
2150,77,,PEN,F,CAS,N,3
2151,58,,PEN,F,CAS,S,4
2152,91,,PEN,F,VIU,N,0
2153,75,,PEN,F,CAS,S,0
2154,83,,PEN,F,CAS,N,0
2155,61,,PEN,F,SOL,N,9
2156,69,,PEN,F,SOL,S,0
2157,94,,PEN,F,VIU,N,0
2158,86,,PEN,F,SOL,N,1
2159,81,,PEN,F,CAS,N,6
2160,61,,PEN,F,SOL,N,3
2161,77,,PEN,F,SOL,N,1
2162,83,,PEN,F,CAS,N,1
2163,65,,PEN,F,SOL,N,4
2164,84,,PEN,F,VIU,S,0
2165,93,,PEN,F,SOL,N,0
2166,78,,PEN,F,VIU,S,0
2167,79,,PEN,F,CAS,N,0
2168,95,,PEN,F,DIV,N,0
2169,78,,PEN,F,VIU,N,2
2170,78,,PEN,F,VIU,S,2
2171,62,,PEN,F,SOL,S,0
2172,81,,PEN,F,CAS,S,2
2173,60,,PEN,F,SOL,N,2
2174,64,,PEN,F,SOL,N,1
2176,69,,PEN,F,DIV,N,0
2177,80,,PEN,F,VIU,N,1
2178,73,,PEN,F,CAS,N,0
2179,67,,PEN,F,VIU,N,9
2180,90,,PEN,F,VIU,N,1
2181,98,,PEN,F,DES,N,0
2182,70,,PEN,F,SOL,N,6
2183,92,,PEN,F,SOL,S,0
2184,73,,PEN,F,SOL,N,1
2185,57,,PEN,F,SEP,S,3
2186,87,,PEN,F,VIU,N,1
2187,95,,PEN,F,VIU,N,2
2188,75,,PEN,F,VIU,S,8
2189,58,,PEN,F,CAS,N,1
2190,69,,PEN,F,CAS,S,0
2191,66,,PEN,F,VIU,N,7
2192,69,,PEN,F,VIU,N,1
2193,84,,PEN,F,DIV,S,2
2194,59,,PEN,F,CAS,N,0
2195,46,26.15,ATIVO,M,CAS,S,3
2199,50,33.66,ATIVO,M,CAS,N,0
2201,47,26.15,ATIVO,M,CAS,N,0
2204,57,,PEN,F,SOL,N,8
2205,67,,PEN,F,CAS,S,0
2206,81,,PEN,F,VIU,N,2
2207,64,,PEN,F,CAS,S,0
2208,59,,PEN,F,SOL,N,4
2209,71,,PEN,F,SOL,N,0
2210,64,,PEN,F,SOL,S,3
2211,71,,PEN,F,SOL,S,38
2212,90,,PEN,F,CAS,N,0
2213,74,,PEN,F,SOL,N,0
2214,77,,PEN,F,CAS,S,1
2215,87,,PEN,F,VIU,N,1
2216,60,,PEN,F,SOL,N,0
2217,57,,PEN,F,SOL,N,2
2218,67,,PEN,F,CAS,N,0
2220,61,,PEN,F,DIV,N,10
2221,85,,PEN,F,VIU,N,0
2222,75,,PEN,F,CAS,N,0
2223,63,,PEN,F,CAS,N,11
2224,95,,PEN,F,SOL,N,0
2225,50,,PEN,F,SOL,N,0
2227,92,,PEN,F,VIU,N,1
2228,71,,PEN,F,VIU,S,0
2229,89,,PEN,F,VIU,S,1
2230,95,,PEN,F,VIU,S,1
2231,82,,PEN,F,VIU,S,0
2232,76,,PEN,F,VIU,N,2
2233,70,,PEN,F,VIU,S,0
2234,78,,PEN,F,VIU,N,2
2235,69,,PEN,F,CAS,S,0
2236,66,,PEN,F,SOL,N,1
2237,61,,PEN,F,CAS,N,1
2238,77,,PEN,F,VIU,S,0
2239,63,,PEN,F,SOL,N,3
2240,83,,PEN,F,SEP,S,0
2241,60,,PEN,F,VIU,S,0
2242,71,,PEN,F,SOL,N,4
2243,57,,PEN,F,CAS,S,5
2244,75,,PEN,F,SOL,S,1
2245,68,,PEN,F,CAS,N,0
2246,61,,PEN,F,SOL,N,1
2247,57,,PEN,F,SOL,S,1
2248,77,,PEN,F,VIU,S,7
2249,92,,PEN,F,VIU,S,1
2251,50,32.65,ATIVO,M,CAS,N,22
2252,80,,PEN,F,SOL,S,1
2253,86,,PEN,F,SOL,N,0
2254,82,,PEN,F,CAS,S,1
2255,88,,PEN,F,CAS,N,0
2256,88,,PEN,F,VIU,N,0
2257,89,,PEN,F,SOL,S,0
2258,73,,PEN,F,SOL,N,0
2259,89,,PEN,F,SEP,N,0
2260,65,,PEN,F,SOL,S,1
2261,49,,PEN,F,DIV,N,0
2262,90,,PEN,F,VIU,N,0
2263,73,,PEN,F,VIU,N,2
2264,58,,PEN,F,DIV,S,18
2265,75,,PEN,F,CAS,N,3
2266,92,,PEN,F,VIU,S,0
2267,64,,PEN,F,CAS,N,1
2268,83,,PEN,F,VIU,N,0
2269,89,,PEN,F,VIU,N,1
2270,95,,PEN,F,VIU,N,1
2271,91,,PEN,F,VIU,N,5
2272,82,,PEN,F,SOL,S,1
2273,75,,PEN,F,SOL,N,1
2274,90,,PEN,F,VIU,N,3
2275,66,,PEN,F,SOL,N,1
2276,60,,PEN,F,SOL,S,6
2277,91,,PEN,F,VIU,N,1
2278,91,,PEN,F,VIU,N,1
2279,59,,PEN,F,CAS,N,0
2280,84,,PEN,F,SOL,N,0
2281,90,,PEN,F,CAS,S,0
2282,81,,PEN,F,VIU,N,1
2283,76,,PEN,F,VIU,N,1
2284,85,,PEN,F,VIU,S,0
2285,82,,PEN,F,DIV,N,0
2286,85,,PEN,F,VIU,S,0
2287,92,,PEN,F,VIU,S,2
2288,71,,PEN,M,SEP,S,1
2289,88,,PEN,F,SOL,S,0
2290,68,,PEN,F,CAS,S,12
2291,81,,PEN,F,SOL,N,0
2292,83,,PEN,F,CAS,S,0
2293,83,,PEN,F,CAS,N,0
2294,79,,PEN,F,SOL,S,0
2295,89,,PEN,F,VIU,S,0
2296,84,,PEN,F,CAS,S,0
2297,85,,PEN,F,CAS,S,0
2298,56,,PEN,F,SOL,S,1
2299,73,,PEN,F,SEP,N,1
2300,65,,PEN,F,SOL,N,9
2301,69,,PEN,F,DIV,S,0
2302,79,,PEN,F,DIV,N,0
2303,97,,PEN,F,VIU,N,1
2304,78,,PEN,F,VIU,S,0
2305,50,33.66,ATIVO,M,CON,N,2
2307,89,,PEN,F,CAS,N,0
2308,95,,PEN,F,VIU,N,2
2309,64,,PEN,F,VIU,S,0
2310,79,,PEN,F,DES,N,1
2317,66,,PEN,F,SOL,S,0
2318,61,,PEN,F,SOL,S,1
2319,84,,PEN,F,VIU,S,0
2321,73,,PEN,F,VIU,S,2
2322,74,,PEN,F,VIU,N,1
2323,97,,PEN,F,VIU,S,1
2324,69,,PEN,F,CAS,N,0
2325,70,,PEN,F,CAS,S,0
2326,90,,PEN,F,DIV,S,1
2327,68,,PEN,F,CAS,S,3
2328,69,,PEN,F,VIU,S,1
2329,66,,PEN,F,SOL,N,0
2330,63,,PEN,F,CAS,S,1
2331,78,,PEN,F,VIU,N,0
2332,66,,PEN,F,CAS,N,0
2333,83,,PEN,F,SOL,N,0
2334,98,,PEN,F,VIU,N,0
2335,91,,PEN,F,VIU,S,0
2336,72,,PEN,F,CAS,N,0
2337,77,,PEN,F,SOL,N,11
2338,64,,PEN,F,SOL,N,3
2339,48,,PEN,F,SOL,N,0
2341,93,,PEN,F,VIU,N,0
2342,90,,PEN,F,VIU,S,1
2343,66,,PEN,F,SOL,S,6
2344,56,,PEN,F,CAS,N,0
2345,48,,PEN,F,SOL,N,5
2346,75,,PEN,F,CAS,S,4
2347,86,,PEN,F,VIU,N,1
2348,89,,PEN,F,VIU,N,3
2349,89,,PEN,F,VIU,N,3
2350,89,,PEN,F,CAS,S,1
2351,81,,PEN,F,VIU,N,0
2353,83,,PEN,F,VIU,N,0
2354,72,,PEN,F,CAS,N,0
2355,96,,PEN,F,VIU,N,0
2356,73,,PEN,F,SEP,N,7
2357,78,,PEN,F,CAS,N,0
2358,75,,PEN,F,CAS,S,0
2359,83,,PEN,F,SOL,N,1
2360,79,,PEN,F,SOL,N,0
2361,49,,PEN,F,VIU,N,9
2362,84,,PEN,F,VIU,N,0
2363,65,,PEN,F,SOL,N,0
2364,101,,PEN,F,VIU,N,0
2365,68,,PEN,F,SOL,N,0
2366,66,,PEN,F,CAS,N,2
2367,68,,PEN,F,SOL,S,0
2368,83,,PEN,F,VIU,N,2
2369,70,,PEN,F,CAS,N,0
2370,79,,PEN,F,DIV,S,3
2371,63,,PEN,F,SOL,S,1
2372,70,,PEN,F,SOL,S,10
2373,72,,PEN,F,SOL,N,0
2374,69,,PEN,F,SOL,N,0
2375,66,,PEN,F,CAS,S,0
2376,50,,PEN,F,SOL,N,7
2377,78,,PEN,F,VIU,N,27
2378,68,,PEN,F,DIV,N,4
2379,63,,PEN,F,CAS,N,0
2381,77,,PEN,F,VIU,N,5
2382,77,,PEN,F,CAS,N,0
2383,73,,PEN,F,SOL,N,0
2384,69,,PEN,F,SEP,S,0
2385,78,,PEN,F,VIU,N,0
2386,86,,PEN,F,VIU,N,0
2387,79,,PEN,F,VIU,N,0
2388,46,,PEN,F,SOL,S,7
2389,79,,PEN,F,CAS,N,2
2390,76,,PEN,F,SOL,N,0
2391,87,,PEN,F,CAS,N,1
2392,63,,PEN,F,SOL,N,3
2393,73,,PEN,F,SEP,N,1
2394,76,,PEN,F,DIV,S,3
2395,76,,PEN,F,VIU,N,0
2396,76,,PEN,F,VIU,S,1
2397,73,,PEN,F,DIV,S,0
2398,66,,PEN,F,DIV,S,0
2399,83,,PEN,F,SOL,N,2
2400,76,,PEN,F,VIU,N,1
2401,78,,PEN,F,CAS,S,3
2402,88,,PEN,F,VIU,N,0
2403,88,,PEN,F,VIU,N,0
2404,63,,PEN,F,SOL,N,1
2405,57,,PEN,F,SOL,S,2
2406,75,,PEN,F,DIV,N,0
2407,72,,PEN,F,SOL,N,1
2408,67,,PEN,F,CAS,N,0
2409,56,,PEN,F,DIV,N,2
2411,76,,PEN,F,CAS,N,1
2412,91,,PEN,F,CAS,N,0
2413,83,,PEN,F,CAS,N,0
2414,58,,PEN,F,SOL,N,6
2415,74,,PEN,F,VIU,N,1
2416,78,,PEN,F,SOL,S,9
2417,79,,PEN,F,DIV,N,0
2418,76,,PEN,F,SOL,N,0
2419,75,,PEN,F,VIU,N,0
2420,88,,PEN,F,SOL,N,4
2421,102,,PEN,F,VIU,N,0
2422,75,,PEN,F,VIU,S,12
2430,63,,PEN,F,CAS,S,0
2431,63,,PEN,M,SOL,S,1
2432,65,,PEN,F,CAS,S,1
2433,66,,PEN,F,SOL,S,0
2434,58,,PEN,F,SOL,N,4
2435,74,,PEN,F,VIU,S,0
2436,86,,PEN,F,VIU,N,0
2437,72,,PEN,F,DIV,S,0
2438,57,,PEN,F,SOL,N,3
2439,64,,PEN,F,CAS,N,0
2440,69,,PEN,F,SOL,S,2
2441,68,,PEN,F,SOL,N,3
2442,70,,PEN,F,SOL,N,0
2449,50,32.67,ATIVO,M,CAS,N,5
2452,91,,PEN,F,VIU,N,2
2453,87,,PEN,F,VIU,N,2
2454,77,,PEN,F,SOL,N,7
2455,85,,PEN,F,CAS,N,0
2456,80,,PEN,F,VIU,N,2
2457,78,,PEN,F,SOL,N,2
2458,101,,PEN,F,VIU,N,1
2459,89,,PEN,F,DIV,N,2
2460,82,,PEN,F,DES,N,5
2461,82,,PEN,F,VIU,N,2
2462,66,,PEN,F,CAS,S,1
2463,83,,PEN,F,CAS,S,0
2464,77,,PEN,F,SOL,N,0
2465,72,,PEN,F,VIU,N,0
2466,82,,PEN,F,DIV,N,0
2467,75,,PEN,F,VIU,S,3
2468,92,,PEN,F,VIU,S,0
2469,70,,PEN,F,SOL,N,14
2470,71,,PEN,F,CAS,N,0
2471,63,,PEN,F,SOL,N,0
2472,72,,PEN,F,VIU,S,0
2473,85,,PEN,F,SOL,S,0
2474,82,,PEN,F,SOL,N,1
2478,78,,PEN,F,SOL,N,4
2479,68,,PEN,F,SOL,N,7
2480,90,,PEN,F,VIU,S,0
2481,70,,PEN,F,SOL,S,2
2482,75,,PEN,F,SOL,N,4
2483,88,,PEN,F,CAS,N,0
2484,89,,PEN,F,VIU,S,0
2485,71,,PEN,F,DIV,N,5
2486,80,,PEN,F,VIU,N,0
2487,84,,PEN,F,VIU,S,0
2488,91,,PEN,F,VIU,N,0
2489,91,,PEN,F,VIU,S,0
2490,85,,PEN,F,SOL,N,0
2491,78,,PEN,F,SOL,N,0
2492,71,,PEN,F,CAS,S,1
2493,77,,PEN,F,SOL,N,1
2494,79,,PEN,F,CAS,N,3
2495,65,,PEN,F,SOL,N,15
2496,94,,PEN,F,VIU,N,0
2497,85,,PEN,F,CAS,N,0
2499,94,,PEN,F,VIU,N,0
2500,69,,PEN,F,SOL,N,0
2501,74,,PEN,F,SOL,S,0
2502,82,,PEN,F,VIU,S,0
2503,90,,PEN,F,CAS,N,0
2504,67,,PEN,F,CAS,N,0
2505,75,,PEN,F,CAS,S,0
2506,75,,PEN,F,DIV,N,1
2507,93,,PEN,F,VIU,N,0
2508,93,,PEN,F,SOL,N,1
2509,74,,PEN,F,DIV,N,0
2510,21,3.15,ATIVO,M,SOL,S,1
2511,43,,PEN,F,SOL,S,7
2512,85,,PEN,F,VIU,S,1
2513,95,,PEN,F,VIU,S,0
2514,97,,PEN,F,CAS,N,1
2515,95,,PEN,F,SOL,N,0
2516,75,,PEN,F,SOL,N,8
2517,70,,PEN,F,SOL,N,9
2518,60,,PEN,F,SOL,N,3
2519,71,,PEN,F,CAS,N,1
2520,75,,PEN,F,VIU,N,0
2521,57,,PEN,F,SOL,N,5
2522,84,,PEN,F,VIU,N,2
2523,84,,PEN,F,VIU,N,0
2524,79,,PEN,F,CAS,N,0
2525,82,,PEN,F,VIU,N,0
2526,89,,PEN,F,SOL,N,2
2527,72,,PEN,F,VIU,N,14
2528,90,,PEN,F,SOL,N,0
2529,56,,PEN,F,SEP,N,1
2530,64,,PEN,F,CAS,N,0
2531,75,,PEN,F,VIU,N,0
2532,60,,PEN,F,CAS,N,12
2533,69,,PEN,F,DIV,N,0
2535,62,43.17,INAT,M,CAS,S,2
2536,83,,PEN,F,CAS,N,0
2537,60,,PEN,F,CAS,N,1
2538,71,,PEN,F,CAS,N,0
2539,56,,PEN,F,CAS,N,2
2540,80,,PEN,F,SOL,N,1
2541,91,,PEN,F,VIU,S,1
2542,92,,PEN,F,VIU,N,0
2543,76,,PEN,F,CAS,N,0
2544,72,,PEN,F,CAS,S,0
2545,69,,PEN,F,SOL,N,0
2546,73,,PEN,F,SOL,N,2
2547,40,,PEN,F,SOL,N,0
2548,87,,PEN,F,VIU,N,1
2550,87,,PEN,F,VIU,N,0
2551,75,,PEN,F,SOL,S,2
2552,104,,PEN,F,VIU,S,0
2553,97,,PEN,F,VIU,N,0
2554,81,,PEN,F,CAS,S,0
2555,56,,PEN,F,SOL,N,4
2556,76,,PEN,F,CAS,N,2
2557,65,,PEN,F,SOL,N,4
2558,75,,PEN,F,SOL,S,0
2559,65,,PEN,F,CAS,S,1
2560,76,,PEN,F,CAS,N,2
2561,82,,PEN,F,CAS,S,3
2562,57,,PEN,F,SOL,N,7
2563,75,,PEN,F,CAS,S,6
2564,86,,PEN,F,VIU,N,0
2565,81,,PEN,F,CAS,N,2
2566,77,,PEN,F,DIV,N,0
2567,93,,PEN,F,DIV,S,0
2568,50,28.56,ATIVO,M,CAS,N,0
2569,50,28.56,ATIVO,M,DIV,S,15
2570,47,28.56,INAT,M,CAS,S,4
2572,46,28.59,ATIVO,M,CAS,S,2
2573,49,25.17,ATIVO,M,CON,N,4
2575,50,28.56,ATIVO,M,SOL,S,7
2577,77,59.12,INAT,M,CAS,N,2
2578,76,55.56,INAT,M,SOL,S,2
2579,85,57.13,INAT,M,VIU,N,4
2580,83,60.23,INAT,M,CAS,S,0
2581,49,28.56,ATIVO,M,CAS,N,2
2583,79,49.34,INAT,M,CAS,N,1
2584,85,63.57,INAT,M,CAS,N,2
2585,85,67.15,INAT,M,CAS,N,1
2586,77,54.57,INAT,M,CAS,S,15
2587,78,59.23,INAT,M,CAS,S,5
2588,82,60.23,INAT,M,CAS,N,4
2589,83,64.23,INAT,M,VIU,N,2
2590,82,63.23,INAT,M,CAS,S,6
2591,87,69.28,INAT,M,CAS,N,2
2592,84,56.64,INAT,M,CAS,S,0
2593,68,48.7,INAT,M,CAS,N,1
2594,63,44.7,INAT,M,CAS,N,1
2595,61,42.65,INAT,M,CAS,S,3
2596,90,71.16,INAT,M,CAS,S,1
2597,90,71.56,INAT,M,CAS,N,1
2598,49,28.64,ATIVO,M,CAS,S,7
2600,70,51.2,INAT,M,CAS,N,1
2601,67,48.7,INAT,M,VIU,N,3
2602,83,65.45,INAT,M,CAS,N,4
2603,81,48.3,INAT,M,CAS,S,0
2604,83,59.15,INAT,M,CAS,N,0
2605,84,59.15,INAT,M,CAS,N,0
2606,89,69.71,INAT,M,VIU,N,1
2607,26,7.15,ATIVO,M,SOL,N,0
2608,48,28.65,ATIVO,M,CAS,N,0
2609,88,58.78,INAT,M,CAS,N,4
2610,89,70.15,INAT,M,CAS,N,1
2611,76,58.21,INAT,M,CAS,S,1
2612,75,55.7,INAT,M,CAS,S,17
2613,75,56.21,INAT,M,DIV,N,5
2614,73,54.69,INAT,M,CAS,S,0
2615,74,54.57,INAT,M,CON,N,2
2617,78,56.56,INAT,M,SOL,N,0
2618,78,60.23,INAT,M,CAS,N,1
2619,71,54.15,INAT,M,CAS,N,1
2620,72,50.56,INAT,M,CAS,N,2
2621,84,66.14,INAT,M,VIU,S,2
2622,91,72.73,INAT,M,CAS,S,2
2623,58,,PEN,F,CAS,S,1
2624,85,66.7,INAT,M,CAS,S,2
2625,85,67.15,INAT,M,CAS,N,3
2626,88,71.16,INAT,M,CAS,S,2
2627,88,71.16,INAT,M,CAS,N,2
2628,50,31.15,INAT,M,CAS,S,2
2629,83,55.56,INAT,M,CAS,N,0
2630,48,28.66,ATIVO,M,CAS,N,4
2631,49,28.66,ATIVO,F,CON,N,0
2632,70,55.56,INAT,M,CAS,N,6
2633,87,68.57,INAT,M,CAS,N,0
2634,47,28.66,ATIVO,M,CAS,N,5
2635,48,28.66,ATIVO,M,CON,S,3
2636,76,58.53,INAT,M,CAS,N,7
2637,75,58.13,INAT,M,CAS,N,5
2638,49,31.15,INAT,M,CAS,N,7
2639,84,65.56,INAT,M,CAS,S,6
2640,87,71.4,INAT,M,CON,N,5
2641,80,59.57,INAT,M,CAS,N,3
2642,82,60.66,INAT,M,CAS,S,3
2643,49,28.66,ATIVO,M,CAS,S,10
2644,79,60.65,INAT,M,DIV,S,1
2645,47,28.65,ATIVO,M,CAS,S,6
2646,75,53.57,INAT,M,CAS,S,0
2647,74,56.56,INAT,M,CAS,S,4
2648,75,56.56,INAT,M,CAS,S,5
2649,75,58.13,INAT,M,CAS,S,8
2650,34,15.27,ATIVO,M,CAS,S,1
2651,83,,PEN,F,DIV,S,0
2652,70,51.15,INAT,M,CAS,N,1
2653,48,28.56,ATIVO,M,SOL,S,1
2654,82,63.15,INAT,M,CAS,S,7
2655,88,70.32,INAT,M,CAS,S,0
2656,76,57.55,INAT,M,CAS,S,3
2657,78,57.77,INAT,M,CAS,S,2
2658,83,59.15,INAT,M,CAS,S,1
2659,75,57.73,INAT,M,CAS,S,7
2660,88,70.73,INAT,M,CAS,S,1
2661,84,60.07,INAT,M,VIU,S,1
2662,74,55.14,INAT,M,CAS,S,0
2663,79,60.23,INAT,M,VIU,S,4
2664,77,59.12,INAT,M,CAS,S,0
2665,73,55.56,INAT,M,CAS,S,0
2666,77,56.15,INAT,M,CAS,S,1
2667,98,78.56,INAT,M,VIU,S,1
2668,61,,PEN,F,VIU,S,1
2669,57,39.65,INAT,M,SOL,N,1
2670,74,57.55,INAT,M,CAS,N,6
2671,80,60.96,INAT,M,CAS,S,1
2672,72,55.12,INAT,M,VIU,S,4
2673,67,50.15,INAT,M,DIV,S,1
2674,68,49.15,INAT,M,CAS,N,1
2675,74,55.2,INAT,M,CAS,N,4
2676,76,58.23,INAT,M,SOL,S,1
2677,77,58.73,INAT,M,CAS,S,6
2678,77,54.57,INAT,M,CAS,N,1
